id,title,cast,release_year,duration_int,duration_type,mean_rating
as1036,shark story: evolution of a master predator,,2013,54.0,min,3.5582329317269075
as1037,shapes song & more learning songs for kids - kiiyii,,2020,33.0,min,3.5339366515837103
as1038,shao lin temple,"jet li, chunhua ji, henry fong",1982,100.0,min,3.6294466403162056
as1039,shane mauss: mating season,shane mauss,2013,65.0,min,3.559734513274336
as1040,shakuntala devi,"vidya balan, sanya malhotra, jisshu sengupta,  amit sadh",2020,127.0,min,3.530590717299578
as1041,shakespeare uncovered,"helen hunt, f. murray abraham, romola garai, brian cox, simon russell beale",2018,1.0,season,3.4946120689655173
as1042,shaitaan haveli,"bhupesh singh, varun thakur, neha chauhan, pippa hughes, monica gupta",2018,1.0,season,3.5551181102362204
as1043,shadow puppets,"james marsters, tony todd, marc winnick",2007,103.0,min,3.505364806866953
as1044,shadow force,bob parr,2008,1.0,season,3.426695842450766
as1045,shadow company,james ashcroft,2007,44.0,min,3.5422832980972516
as1046,shadaa,"diljit dosanjh, neru bajwa, jagdeep sandhu",2019,128.0,min,3.6373390557939915
as1047,shaadi mubarak,"sagar rk naidu, drishya raghunath",2021,133.0,min,3.518987341772152
as1048,sex ed,"haley joel osment, lorenza izzo, kevin hernandez, retta, glen powell, castille landon, chris williams, ray santiago, abby elliott, parker young, laura harring, lamorne morris, isaac white, matt walsh",2014,92.0,min,3.445770065075922
as1049,seventeen (siebzhen),"elisabeth wabitsch, magdalena wabitsch, alexandra schmidt, leo plankensteiner",2019,106.0,min,3.535211267605634
as1050,seven senses of the re’union,"kengo takanashi, nichika ohmori, akari kito, kaito ishikawa, takuma terashima",2018,1.0,season,3.576923076923077
as1051,series_project_un_test_uhd,"test actor 1, test actor 2",2020,1.0,season,3.5233009708737866
as1052,serial swindlers,,2018,1.0,season,3.546201232032854
as1053,serbia: old and new,laura alexandra,2019,1.0,season,3.511340206185567
as1054,separate ways,"karen black, tony lo bianco",1981,93.0,min,3.521696252465483
as1055,sentosha: battle wheels,"chihara junior, masatoshi hamada",2018,1.0,season,3.609730848861284
as1056,sensitivity training,"anna lise phillips, jill alexander, quinn marcus, amy madigan, andy gala, amy vorpahl, gregory itzen, finnegan haid, michael laskin, charles haid",2018,86.0,min,3.53862660944206
as1057,selfie dad,"michael jr., chonda pierce, james denton, karen abercrombie",2020,97.0,min,3.5686274509803924
as1058,selena's secret,"sofía lama, maya zapata, damayanti quintanar",2018,1.0,season,3.529835390946502
as1059,selah and the spades,"lovie simone, jharrel jerome, celeste o’connor, jesse williams, gina torres, ana mulvoy ten, evan roe, francesca noel, henry hunter-hall, nekhebet juch, bella ferragamo, kristen ivy haynes, greyson cage, ben breault, krish bhuva, cody sloan, ali fisher, rae bell, melissa mcmeekin, ken israel",2020,98.0,min,3.508
as1060,"seeing, searching, being - william segal",wiliam segal,2010,74.0,min,3.5464135021097047
as1061,seeing canada,brandy yanchyk,2019,2.0,season,3.471057884231537
as1062,seed of innocence,"mary cannon, tim wead",1980,92.0,min,3.559748427672956
as1063,section 375,"akshaye khanna, richa chadha, meera chopra",2019,123.0,min,3.534136546184739
as1064,secrets of the universe,,2015,1.0,season,3.5366598778004072
as1065,secrets of the dead: the nero files,jay o. sanders,2019,1.0,season,3.4701986754966887
as1066,secrets of the dead: the lost gardens of babylon,jay o. sanders,2014,55.0,min,3.5301075268817206
as1067,secrets of the castle,"ruth goodman, peter ginn, tom pinfold",2014,1.0,season,3.559912854030501
as1068,secret valley,"richard arlen, virginia grey, jack mulhall, norman willis, syd saylor, russell hicks, willie fung",1937,57.0,min,3.5225409836065573
as1069,secret state,"gabriel byrne, charles dance, gina mckee, ralph ineson",2012,1.0,season,3.6065400843881856
as1070,secret life of the hospital bed,joe duttine,2017,1.0,season,3.473372781065089
as1071,secret diary of the holocaust,colin tierney,2009,50.0,min,3.5369127516778525
as1072,secret diary of a call girl,"billie piper, iddo goldberg, cherie lunghi, lily james, ashley madekwe, joanna bobin, james d'arcy, david dawson",2011,3.0,season,3.591
as1073,secondhand hearts,"ben isaacs, mallory corinne, allie rae treharne, jericho lopez, rebecca c. olson, ward wright",2020,95.0,min,3.63412017167382
as1074,second  war diary - the war day by day,,2014,1.0,season,3.5326797385620914
as1075,seated yoga level i 13 minutes,"anne-marie newland, jamie newland",2016,14.0,min,3.5435222672064777
as1076,seatbelt psychic,"lisa cash, thomas john",2018,1.0,season,3.502988047808765
as1077,searching for bobby fischer,"ben kingsley, joe mantegna, laurence fishburne, joan allen, robert stephens, david paymer, william h. macy, max pomeranc, michael nirenberg, tom mcgowan",1993,110.0,min,3.4832589285714284
as1078,searching for augusta: the forgotten angel of bastogne,,2016,74.0,min,3.5144628099173554
as1079,sean bones: live in concert,,2011,29.0,min,3.5615384615384613
as1080,sea power,,2005,1.0,season,3.5065298507462686
as1081,sea gypsies,"nico edwards, ayack wanderer, david bowie, clemens gabriel oestreich, peter falck, zach byron-smith, mathias lessman, ole muller",2016,78.0,min,3.6044444444444443
as1082,scrubs,"zach braff, donald faison, sarah chalke, ken jenkins, john c. mcginley",2010,9.0,season,3.502155172413793
as1083,scrapyard supercar,"shane lynch, ralph hosier",2019,1.0,season,3.513100436681223
as1084,scott & bailey,"suranne jones, lesley sharp",2016,5.0,season,3.5384615384615383
as1085,scorpio men on prozac,"seth macari, justin hartley, erin cummings, olivier taillieu, cheryl rixon davis, christina romero, luke davis, taylor kinney, nicole brunner, danielle roberts, elexa williams, bradford h. benoit, westley thornton, jeffrey vanderbyl, maurice chasse, jason beaudoin, nina kruse, nick lakind",2020,107.0,min,3.5496957403651117
as1086,scigirls,,2010,1.0,season,3.625277161862528
as1087,school spirits,"tiffany alvord, teala dunn, piper curda, christian delgrosso, audrey whitby, alysia reiner",2020,89.0,min,3.520876826722338
as1088,scenic walks around the world,michael lumsden,2008,1.0,season,3.459958932238193
as1089,scenery channel,,2017,1.0,season,3.5320910973084887
as1090,scaredy squirrel,"terry mcgurrin, jonathan gould, pat mckenna, linda kash, jayne eastwood, david berni, jamie watson, dwayne hill",2012,4.0,season,3.47
as1091,say yes,"leah mckendrick, patrick zeller, matt pascua, shari belafonte, stefanie estes, alexandra paul, alberto manquero",2019,95.0,min,3.4616104868913857
as1092,sawan ko aane do,"arun govil, zarina wahab, amrish puri, rita bhaduri, yunus parvez, leela mishra",1979,153.0,min,3.541322314049587
as1093,savyasachi,"naga chaitanya, nidhhi agerwal, r. madhavan, bhumika chawla",2018,148.0,min,3.5728744939271255
as1094,savoir adore,,2006,34.0,min,3.5287907869481767
as1095,saving zoë,"laura marano, vanessa marano, chris tavarez, giorgia whigham, michael provost, nathaniel buzolic, ken jeong, evan castelloe, annie jacob",2019,95.0,min,3.562977099236641
as1096,saved by grace,"joey lawrence, catalina rodriguez, muse watson",2015,85.0,min,3.4801762114537445
as1097,sasheer zamata: pizza mind,sasheer zamata,2017,73.0,min,3.5496828752642706
as1098,sas rogue warriors,,2018,1.0,season,3.5555555555555554
as1099,sarah colonna: i can't feel my legs,sarah colonna,2015,67.0,min,3.5813008130081303
as1100,sandpaper,"david razor, lori katz, sage croft, kat hands",2019,72.0,min,3.6004228329809727
as1101,sand castles,"jordon hodges, anne winters, randy spence, clint howard",2014,94.0,min,3.5955882352941178
as1102,san fernando valley,"roy rogers, dale evans, jean porter, andrew tombes, bob nolan & the sons of the pioneers, leroy mason",1944,53.0,min,3.467021276595745
as1103,same kind of different as me,"greg kinnear, renee zellweger, djimon hounsou, jon voight",2017,119.0,min,3.4731285988483687
as1104,salvage: code red,,2009,1.0,season,3.5768463073852295
as1105,salome where she danced,"yvonne de carlo, rod cameron, david bruce, walter slezak, albert dekker",1945,92.0,min,3.549689440993789
as1106,saleslady,"anna neagle, harry davenport, kenneth harlan, harry hayden",1938,63.0,min,3.4897330595482545
as1107,sakka podu podu raja,"santhanam, vaibhavi shandilya, vivek, vtv ganesh, sampath",2017,124.0,min,3.5414141414141413
as1108,saints and soldiers: airborne creed,"corbin allred, david nibley, jasen wade",2012,95.0,min,3.504863813229572
as1109,sahil shah’s: childish behaviour,sahil shah,2018,72.0,min,3.5137420718816066
as1110,sagrada reset,,2017,2.0,season,3.530501089324619
as1111,saaho (telugu),"prabhas, shraddha kapoor, murli sharma, arun vijay, neil nitin mukesh",2019,170.0,min,3.508492569002123
as1112,saaho (tamil),"prabhas, shraddha kapoor, murli sharma, arun vijay, neil nitin mukesh",2019,170.0,min,3.539961013645224
as1113,saaho (malayalam),"prabhas, shraddha kapoor, murli sharma, arun vijay, neil nitin mukesh",2019,170.0,min,3.558653846153846
as1114,saaho (kannada),"prabhas, shraddha kapoor, murli sharma, arun vijay, neil nitin mukesh",2019,169.0,min,3.533811475409836
as1115,ryan shaw,,2004,26.0,min,3.5337301587301586
as1116,ryan bingham live,ryan bingham,2016,110.0,min,3.5221518987341773
as1117,rx100,"kartikeya gummakonda, payal rajput",2018,148.0,min,3.4862579281183934
as1118,ruyi's royal love in the palace,"zhou xun, huo jianhua",2018,1.0,season,3.5924731182795697
as1119,rustum,"shivarajkumar, vivek oberoi, shraddha srinath, rachita ram, harish uttaman, mayuri, j.mahendran, shatru",2019,127.0,min,3.5782442748091605
as1120,russell peters: deported,russell peters,2020,1.0,season,3.5258426966292133
as1121,rupture,"noomi rapace, michael chiklis, kerry bishe, peter stormare, lesley manville, jean yoon, percy hynes white, mayko nguyen",2017,101.0,min,3.5594713656387666
as1122,running for grace,"matt dillon, jim caviezel, ryan potter, olivia ritchie, juliet mills, nick boraine, stelio savante, sara naby kim, peyton dilweg",2018,111.0,min,3.4548387096774196
as1123,runnin' from my roots,"deana carter, janine turner, patrick muldoon, leigh-allyn baker, aaron o'connell",2018,92.0,min,3.4559426229508197
as1124,runaway squad,,2010,1.0,season,3.5113168724279835
as1125,rumble: the indians who rocked the world,"link wray, george clinton, buffy sainte-marie, martin scorsese, slash, quincy jones",2017,102.0,min,3.5340681362725452
as1126,rudy ruettiger: the walk on,"daniel 'rudy' ruettiger, dick vitale, danny wuerffel, pat sarb, terry gannon, larry moriarty, dennis mcgowan, richie contartesi, tim ruettiger, bernie ruettiger, mick ruettiger, john ruettiger, francis ruettiger, bill martinov, mike bonifer, luther snavely, paul bergen, michael danch, ross browner, jeff ross, alan mintz, thomas lowrey",2018,78.0,min,3.4222648752399234
as1127,rubbadubbers,"john gordon sinclair, sean hughes, maria darling",2005,4.0,season,3.5542797494780793
as1128,rotters,"frank skinner, sam simmons, phil burgers, john kearns, daniel simonsen, lolly adefope, pat cahill",2015,22.0,min,3.6453252032520327
as1129,ross kemp: middle east,ross kemp,2010,1.0,season,3.5894495412844036
as1130,rose and maloney,"sarah lancashire, phil davis, tara fitzgerald, daisy head",2005,3.0,season,3.587527352297593
as1131,root of the problem,"sergio di zio, claire rankin, jayson therrien, leslie benn, ty loupelle",2020,95.0,min,3.5593047034764824
as1132,room at the top,"matthew mcnulty, maxine peake, jenna louise coleman, kevin mcnally",2012,1.0,season,3.487128712871287
as1133,room 6,"christine taylor, shane brolly, chloe moretz, jerry o'connell",2006,94.0,min,3.6014644351464433
as1134,"ronja, the robber's daughter","gillian anderson, theresa gallagher",2017,1.0,season,3.5190677966101696
as1135,romola,"lillian gish, dorothy gish",1924,118.0,min,3.454070981210856
as1136,rome - empire without limit,mary beard,2016,1.0,season,3.5412371134020617
as1137,romance on the range,"roy rogers, george ""gabby"" hayes, linda hayes, edward pawley, sally payne, harry woods, sons of the pioneers",1942,53.0,min,3.528865979381443
as1138,roman holiday,"gregory peck, audrey hepburn, eddie albert",1953,118.0,min,3.460850111856823
as1139,rolling home,"jean parker, russell hayden, raymond hatton, pamela blake, buzz henry",1946,68.0,min,3.673580786026201
as1140,rolie polie olie,"cole caplan, adrian truss, kristen bone, catherine disher",1998,1.0,season,3.5307101727447217
as1141,rodeo girls,"darcy lapier, jessica holmberg, megan etcheberry",2014,1.0,season,3.6257731958762887
as1142,rodeo & juliet,"krista allen, tim abell, nadine crocker",2015,88.0,min,3.503177966101695
as1143,rocky and bullwinkle,"tara strong as rocky, ben diskin as boris, rachel butera as natasha, brad norman as bullwinkle",2019,2.0,season,3.520533880903491
as1144,robin hood (silent),"douglas fairbanks sr., enid bennett, wallace beery, alan hale sr.",1922,121.0,min,3.4935344827586206
as1145,robert,"lee bane, suzie frances garton, flynn allen",2015,94.0,min,3.506289308176101
as1146,rob schneider: soy sauce and the holocaust,rob schneider,2013,60.0,min,3.607608695652174
as1147,rob delaney: jackie,rob delaney,2020,1.0,season,3.539832285115304
as1148,road dogz,"clifton collins jr., greg serano, jacob vargas",2002,96.0,min,3.497872340425532
as1149,rivers and roads: the head and the heart - live from pike place market,"jonathan russell, charity rose thielen, matt gervais, chris zasche, kenny hensley, tyler williams",2020,74.0,min,3.4702643171806167
as1150,ritual,,2017,1.0,season,3.5326530612244897
as1151,rise of the great white shark,,2017,49.0,min,3.4793926247288502
as1152,right at your door,"mary mccormack, rory cochrane, tony perez, scotty noyd jr.",2007,91.0,min,3.542619542619543
as1153,riders of the whistling pines,"gene autry, patricia barry",1949,70.0,min,3.5157894736842104
as1154,riders of the rockies,"tex ritter, louise stanley, charles king, snub pollard, horace murphy, yakima canutt, martin garralagoa, earl dwire",1937,59.0,min,3.574725274725275
as1155,ride,"helen hunt, luke wilson, brenton thwaites",2015,93.0,min,3.570539419087137
as1156,rickover: the birth of nuclear power,tim blake nelson,2014,115.0,min,3.566600397614314
as1157,rick steves' europe,rick steves,2018,4.0,season,3.581699346405229
as1158,rick stein's mediterranean escapes,rick stein,2007,1.0,season,3.5149892933618845
as1159,rick stein's long weekends,rick stein,2016,1.0,season,3.674586776859504
as1160,rick stein's india,rick stein,2013,1.0,season,3.501126126126126
as1161,rick stein's far eastern odyssey,rick stein,2009,1.0,season,3.531958762886598
as1162,rick stein and the japanese ambassador,rick stein,2006,59.0,min,3.4565217391304346
as1163,richard simmons' dream maker,richard simmons,2017,1.0,season,3.4596456692913384
as1164,richard pryor: icon,chip bolcik,2014,55.0,min,3.5997782705099777
as1165,richard lewis: magical misery tour,richard lewis,1997,57.0,min,3.561111111111111
as1166,richard hammond's crash course,richard hammond,2012,2.0,season,3.5064655172413794
as1167,richard hammond meets evel knievel,richard hammond,2007,59.0,min,3.4310699588477367
as1168,rich africans,"michael blackson, femi lawson, young joc, donnell rawlings, kd aubert, lindsay crolius, paige mcgarvin, jesse porter, nickolas ballard, jenny jackson, jordan elliot, hannah stacey, leah stacey, pihon kalambay, ivor william jallah, giovanni watson, savannah williams, jermain hollman, ali chapman, danielle gato",2018,1.0,season,3.5242105263157897
